Battery,Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
5,5,15829.126,0.41335,-0.00212,12516.703,0.42105,0.01196,9909.4424,0.42826,0.02187,7835.48,0.43557,0.03276,6217.2461,0.44461,0.04083,4905.291,0.45405,0.04927,3881.2737,0.46299,0.05616,3070.9827,0.4731,0.06155,2430.7778,0.48254,0.06765,1923.1537,0.49526,0.0742,1522.4358,0.506,0.08114,1203.8446,0.51943,0.08788,952.86591,0.53264,0.09434,754.27557,0.5467,0.10048,596.71857,0.56251,0.10562,471.96338,0.57839,0.11164,373.20856,0.59568,0.11845,295.47278,0.61332,0.12351,233.87738,0.63138,0.13125,185.05922,0.65053,0.13635,146.35823,0.67145,0.1425,115.77804,0.6936,0.14918,91.6721,0.71606,0.15529,72.51701,0.73866,0.16258,57.36816,0.76128,0.17143,45.3629,0.78611,0.17962,35.93134,0.81046,0.18948,28.40909,0.83825,0.20046,22.48202,0.86944,0.2143,17.79613,0.90384,0.22772,14.06813,0.94606,0.23847,11.1448,0.99098,0.24712,8.81772,1.0382,0.2495,6.97545,1.08863,0.24792,5.5173,1.13131,0.2316,4.36941,1.17604,0.22057,3.45686,1.21007,0.19862,2.73547,1.24372,0.17702,2.16054,1.26807,0.15745,1.70952,1.28553,0.13781,1.35352,1.30009,0.12017,1.07079,1.31126,0.10633,0.84734,1.32027,0.09512,0.67072,1.32791,0.08701,0.53067,1.33493,0.08119,0.41976,1.34184,0.07857,0.33183,1.34908,0.08045,0.26261,1.35507,0.08631,0.20791,1.35895,0.09361,0.16452,1.36345,0.10197,0.13007,1.37106,0.11169,0.10309,1.3817,0.12559,0.08153,1.3939,0.14342,0.06443,1.41049,0.16546,0.05102,1.436,0.18867,0.04042,1.47103,0.22469,0.03192,1.50577,0.27618,0.02528,1.53252,0.33122,0.01999,1.5585,0.37795,25,87
5,1,15829.126,0.36956,-0.02328,12516.703,0.37632,-0.00495,9909.4424,0.38229,0.00768,7835.48,0.38767,0.02088,6217.2461,0.39564,0.03006,4905.291,0.40455,0.03885,3881.2737,0.41322,0.04567,3070.9827,0.4217,0.05528,2430.7778,0.43291,0.06195,1923.1537,0.44249,0.06897,1522.4358,0.45504,0.07444,1203.8446,0.4672,0.08368,952.86591,0.47935,0.08898,754.27557,0.49204,0.09626,596.71857,0.50786,0.10128,471.96338,0.52352,0.10863,373.20856,0.53882,0.11623,295.47278,0.55921,0.1215,233.87738,0.57516,0.12949,185.05922,0.5945,0.13552,146.35823,0.61617,0.1444,115.77804,0.6374,0.15149,91.6721,0.66097,0.161,72.51701,0.68688,0.16844,57.36816,0.7129,0.17702,45.3629,0.74155,0.18538,35.93134,0.77248,0.19042,28.40909,0.80834,0.19639,22.48202,0.84534,0.19776,17.79613,0.88117,0.1947,14.06813,0.91935,0.18661,11.1448,0.95111,0.17525,8.81772,0.98274,0.16007,6.97545,1.00628,0.14552,5.5173,1.02344,0.12884,4.36941,1.03816,0.11121,3.45686,1.05503,0.09749,2.73547,1.0679,0.09037,2.16054,1.0743,0.08672,1.70952,1.07704,0.0815,1.35352,1.07926,0.07367,1.07079,1.08355,0.06442,0.84734,1.0927,0.0555,0.67072,1.10671,0.05066,0.53067,1.12788,0.05434,0.41976,1.14545,0.07194,0.33183,1.15184,0.09992,0.26261,1.14057,0.12743,0.20791,1.11615,0.14186,0.16452,1.08901,0.13396,0.13007,1.07785,0.1016,0.10309,1.09964,0.05568,0.08153,1.17355,0.0193,0.06443,1.28176,0.02494,0.05102,1.43081,0.1148,0.04042,1.53643,0.31088,0.03192,1.51707,0.57612,0.02528,1.32556,0.81364,0.01999,0.97672,0.90315,25,82
5,1,15829.126,0.31337,0.00458,12516.703,0.3233,0.01634,9909.4424,0.3305,0.02614,7835.48,0.34114,0.03239,6217.2461,0.34875,0.03801,4905.291,0.35755,0.04329,3881.2737,0.36559,0.04824,3070.9827,0.37323,0.05282,2430.7778,0.38219,0.05527,1923.1537,0.39108,0.05841,1522.4358,0.39981,0.06186,1203.8446,0.40992,0.06316,952.86591,0.4188,0.07037,754.27557,0.42963,0.07446,596.71857,0.44192,0.07729,471.96338,0.45198,0.07918,373.20856,0.46478,0.08497,295.47278,0.47594,0.08967,233.87738,0.4888,0.09398,185.05922,0.50339,0.09972,146.35823,0.5165,0.10434,115.77804,0.53182,0.11059,91.6721,0.54677,0.11796,72.51701,0.56223,0.124,57.36816,0.57975,0.13481,45.3629,0.59836,0.14582,35.93134,0.61279,0.15614,28.40909,0.63891,0.16988,22.48202,0.66351,0.18756,17.79613,0.6898,0.20604,14.06813,0.73543,0.23219,11.1448,0.77355,0.23532,8.81772,0.83462,0.24966,6.97545,0.87136,0.25301,5.5173,0.91318,0.23074,4.36941,0.96754,0.20064,3.45686,1.02697,0.18707,2.73547,1.05648,0.18728,2.16054,1.05995,0.18001,1.70952,1.04851,0.15341,1.35352,1.04368,0.10791,1.07079,1.06033,0.05693,0.84734,1.10213,0.02132,0.67072,1.15097,0.01591,0.53067,1.19573,0.05279,0.41976,1.20128,0.11679,0.33183,1.15565,0.17754,0.26261,1.07239,0.19893,0.20791,0.98684,0.16348,0.16452,0.94047,0.07591,0.13007,0.96659,-0.03359,0.10309,1.07212,-0.11605,0.08153,1.24372,-0.12099,0.06443,1.41092,-0.02831,0.05102,1.54203,0.21122,0.04042,1.5038,0.52768,0.03192,1.26999,0.78888,0.02528,0.90386,0.85078,0.01999,0.57291,0.62778,35,72
5,5,15829.126,0.41184,-0.0061,12516.703,0.41803,0.00725,9909.4424,0.42321,0.01875,7835.48,0.43321,0.0276,6217.2461,0.44035,0.037,4905.291,0.44855,0.04485,3881.2737,0.45725,0.05159,3070.9827,0.46688,0.05897,2430.7778,0.47821,0.06456,1923.1537,0.48719,0.07013,1522.4358,0.49896,0.07746,1203.8446,0.51113,0.08292,952.86591,0.52175,0.08968,754.27557,0.53619,0.09417,596.71857,0.55147,0.10017,471.96338,0.56398,0.10638,373.20856,0.58074,0.11187,295.47278,0.59925,0.1172,233.87738,0.61756,0.12621,185.05922,0.63558,0.13118,146.35823,0.65499,0.13528,115.77804,0.67318,0.14245,91.6721,0.69666,0.15079,72.51701,0.71811,0.15799,57.36816,0.74734,0.15898,45.3629,0.77414,0.16461,35.93134,0.79868,0.18225,28.40909,0.82699,0.17767,22.48202,0.85738,0.18329,17.79613,0.89834,0.19026,14.06813,0.94719,0.16666,11.1448,0.9541,0.17249,8.81772,0.9986,0.12748,6.97545,1.04336,0.13702,5.5173,1.02718,0.14953,4.36941,1.00977,0.10654,3.45686,1.03628,0.04585,2.73547,1.10242,0.02459,2.16054,1.15757,0.06054,1.70952,1.16109,0.12968,1.35352,1.10005,0.17994,1.07079,1.00632,0.16727,0.84734,0.93559,0.07705,0.67072,0.93276,-0.048,0.53067,1.04733,-0.18064,0.41976,1.25289,-0.21678,0.33183,1.47042,-0.09738,0.26261,1.58163,0.15689,0.20791,1.50838,0.45384,0.16452,1.25039,0.65889,0.13007,0.89681,0.64911,0.10309,0.61868,0.39199,0.08153,0.5717,-0.04145,0.06443,0.7985,-0.43754,0.05102,1.40024,-0.71554,0.04042,2.2151,-0.58562,0.03192,2.96824,0.06668,0.02528,3.19542,1.13123,0.01999,2.68428,2.15707,25,84
5,5,15829.126,0.46177,-0.00481,12516.703,0.46917,0.00838,9909.4424,0.47553,0.01913,7835.48,0.48555,0.02739,6217.2461,0.49083,0.03447,4905.291,0.49976,0.04214,3881.2737,0.50757,0.04826,3070.9827,0.5158,0.05413,2430.7778,0.52622,0.0597,1923.1537,0.53581,0.06389,1522.4358,0.54493,0.07003,1203.8446,0.55752,0.07462,952.86591,0.56897,0.07979,754.27557,0.58098,0.0847,596.71857,0.59365,0.08953,471.96338,0.60731,0.09561,373.20856,0.6229,0.09975,295.47278,0.63695,0.10477,233.87738,0.65151,0.11076,185.05922,0.668,0.11553,146.35823,0.68571,0.12135,115.77804,0.7027,0.12968,91.6721,0.71935,0.13634,72.51701,0.73986,0.14473,57.36816,0.76031,0.15163,45.3629,0.78278,0.16368,35.93134,0.8065,0.17457,28.40909,0.83816,0.18671,22.48202,0.8716,0.19409,17.79613,0.90904,0.20204,14.06813,0.94946,0.20403,11.1448,0.99066,0.19911,8.81772,1.02686,0.18811,6.97545,1.06113,0.17599,5.5173,1.08824,0.15767,4.36941,1.11052,0.14111,3.45686,1.12945,0.1233,2.73547,1.14446,0.109,2.16054,1.15572,0.09738,1.70952,1.16406,0.0876,1.35352,1.17267,0.07835,1.07079,1.17936,0.07346,0.84734,1.18534,0.06997,0.67072,1.19083,0.06968,0.53067,1.1961,0.06893,0.41976,1.20231,0.07071,0.33183,1.20834,0.07598,0.26261,1.21459,0.08293,0.20791,1.22137,0.09108,0.16452,1.23139,0.10172,0.13007,1.24349,0.1181,0.10309,1.2543,0.13987,0.08153,1.26429,0.16376,0.06443,1.27722,0.19012,0.05102,1.29736,0.21449,0.04042,1.32509,0.24689,0.03192,1.3555,0.28568,0.02528,1.39118,0.32296,0.01999,1.44123,0.36261,25,76
5,2,15829.126,0.37418,-0.01443,12516.703,0.3802,-9e-05,9909.4424,0.38713,0.00849,7835.48,0.39117,0.01671,6217.2461,0.39854,0.0229,4905.291,0.40478,0.02984,3881.2737,0.41123,0.03359,3070.9827,0.41792,0.03796,2430.7778,0.42575,0.0389,1923.1537,0.43336,0.04316,1522.4358,0.4415,0.04792,1203.8446,0.44931,0.04837,952.86591,0.45572,0.05252,754.27557,0.46257,0.05442,596.71857,0.47175,0.05873,471.96338,0.48025,0.06006,373.20856,0.48795,0.06376,295.47278,0.49822,0.06674,233.87738,0.50732,0.07104,185.05922,0.5181,0.07582,146.35823,0.52785,0.08019,115.77804,0.54218,0.08624,91.6721,0.55453,0.09126,72.51701,0.56948,0.0968,57.36816,0.58773,0.10268,45.3629,0.60721,0.10568,35.93134,0.62768,0.10458,28.40909,0.64791,0.10171,22.48202,0.6671,0.09459,17.79613,0.68449,0.0868,14.06813,0.69742,0.07913,11.1448,0.7082,0.06856,8.81772,0.71805,0.06017,6.97545,0.72456,0.05373,5.5173,0.72897,0.04649,4.36941,0.73264,0.04052,3.45686,0.7375,0.0363,2.73547,0.74231,0.03569,2.16054,0.7445,0.03593,1.70952,0.74421,0.03597,1.35352,0.74428,0.03393,1.07079,0.74657,0.03114,0.84734,0.75118,0.03014,0.67072,0.75854,0.03101,0.53067,0.76797,0.03611,0.41976,0.7764,0.04831,0.33183,0.77943,0.06297,0.26261,0.77668,0.07624,0.20791,0.77354,0.0844,0.16452,0.77243,0.08765,0.13007,0.779,0.08883,0.10309,0.794,0.09288,0.08153,0.81628,0.10247,0.06443,0.84388,0.1221,0.05102,0.87634,0.1538,0.04042,0.90018,0.19896,0.03192,0.91242,0.24783,0.02528,0.91638,0.28398,0.01999,0.92659,0.30687,45,89
5,1,15829.126,0.38168,-0.01904,12516.703,0.39047,-0.00302,9909.4424,0.39593,0.01154,7835.48,0.40358,0.02193,6217.2461,0.41169,0.03035,4905.291,0.42039,0.04109,3881.2737,0.43041,0.04994,3070.9827,0.43939,0.05649,2430.7778,0.44929,0.06376,1923.1537,0.45727,0.07116,1522.4358,0.46886,0.07764,1203.8446,0.4809,0.08476,952.86591,0.49485,0.09056,754.27557,0.50925,0.09793,596.71857,0.52465,0.10543,471.96338,0.54088,0.11334,373.20856,0.558,0.12043,295.47278,0.57495,0.12888,233.87738,0.59339,0.135,185.05922,0.61283,0.14315,146.35823,0.63441,0.15028,115.77804,0.65782,0.15817,91.6721,0.68088,0.16858,72.51701,0.7058,0.17425,57.36816,0.7357,0.18422,45.3629,0.76255,0.19169,35.93134,0.7863,0.20609,28.40909,0.81899,0.21187,22.48202,0.85083,0.22487,17.79613,0.88528,0.24314,14.06813,0.94087,0.25779,11.1448,0.97631,0.2595,8.81772,1.04369,0.26055,6.97545,1.09008,0.26781,5.5173,1.12156,0.24388,4.36941,1.1668,0.20749,3.45686,1.22586,0.17863,2.73547,1.27268,0.17578,2.16054,1.28536,0.18019,1.70952,1.27296,0.1717,1.35352,1.2519,0.13933,1.07079,1.24429,0.08317,0.84734,1.26899,0.02323,0.67072,1.31759,-0.01204,0.53067,1.39029,-0.00704,0.41976,1.44374,0.05391,0.33183,1.44344,0.14646,0.26261,1.37549,0.22856,0.20791,1.25995,0.25438,0.16452,1.14475,0.19796,0.13007,1.08609,0.07053,0.10309,1.12506,-0.08054,0.08153,1.27884,-0.18758,0.06443,1.48529,-0.18936,0.05102,1.7198,-0.03593,0.04042,1.85068,0.27176,0.03192,1.77422,0.62926,0.02528,1.49158,0.84756,0.01999,1.17521,0.78655,25,83
5,2,15829.126,0.47717,0.00512,12516.703,0.48507,0.01672,9909.4424,0.49395,0.0266,7835.48,0.50218,0.03369,6217.2461,0.51135,0.03915,4905.291,0.51936,0.04519,3881.2737,0.52975,0.04934,3070.9827,0.53717,0.05416,2430.7778,0.54678,0.05832,1923.1537,0.55737,0.06051,1522.4358,0.56686,0.06563,1203.8446,0.57736,0.06913,952.86591,0.58804,0.07143,754.27557,0.59753,0.07666,596.71857,0.60965,0.0806,471.96338,0.62282,0.08328,373.20856,0.63421,0.08833,295.47278,0.6469,0.09267,233.87738,0.65926,0.09636,185.05922,0.67452,0.10112,146.35823,0.68764,0.10643,115.77804,0.70264,0.11333,91.6721,0.71681,0.11945,72.51701,0.73422,0.12656,57.36816,0.74968,0.13737,45.3629,0.76794,0.14788,35.93134,0.78889,0.16079,28.40909,0.81185,0.17816,22.48202,0.83945,0.19489,17.79613,0.87166,0.20999,14.06813,0.91226,0.22476,11.1448,0.95608,0.23733,8.81772,1.00491,0.23874,6.97545,1.05155,0.23844,5.5173,1.09896,0.22596,4.36941,1.13701,0.2093,3.45686,1.17387,0.18877,2.73547,1.20209,0.16818,2.16054,1.22499,0.14758,1.70952,1.24081,0.12774,1.35352,1.25347,0.11123,1.07079,1.26371,0.09857,0.84734,1.27079,0.08853,0.67072,1.27715,0.08186,0.53067,1.28435,0.07717,0.41976,1.2908,0.07824,0.33183,1.29508,0.08138,0.26261,1.29996,0.08718,0.20791,1.30477,0.09369,0.16452,1.31299,0.10292,0.13007,1.32243,0.11681,0.10309,1.3334,0.13532,0.08153,1.34615,0.15488,0.06443,1.36611,0.17843,0.05102,1.39491,0.20696,0.04042,1.42525,0.24786,0.03192,1.45169,0.29229,0.02528,1.47926,0.32991,0.01999,1.51985,0.36419,35,74
5,2,15829.126,0.40107,0.00326,12516.703,0.4091,0.01418,9909.4424,0.4186,0.02265,7835.48,0.42559,0.02861,6217.2461,0.43409,0.03461,4905.291,0.44165,0.03932,3881.2737,0.44922,0.04229,3070.9827,0.45609,0.04593,2430.7778,0.46558,0.04824,1923.1537,0.4726,0.05219,1522.4358,0.48083,0.05357,1203.8446,0.48953,0.05812,952.86591,0.49803,0.05931,754.27557,0.50697,0.06304,596.71857,0.51704,0.06481,471.96338,0.52654,0.06762,373.20856,0.53714,0.07135,295.47278,0.546,0.07494,233.87738,0.55582,0.07777,185.05922,0.56789,0.08197,146.35823,0.57936,0.08568,115.77804,0.58905,0.09188,91.6721,0.60252,0.09902,72.51701,0.61477,0.10722,57.36816,0.62872,0.1144,45.3629,0.64666,0.12564,35.93134,0.66403,0.13707,28.40909,0.68633,0.14944,22.48202,0.71204,0.16183,17.79613,0.741,0.1737,14.06813,0.77443,0.18163,11.1448,0.81134,0.18441,8.81772,0.84928,0.18284,6.97545,0.88419,0.17526,5.5173,0.91569,0.16008,4.36941,0.94149,0.14643,3.45686,0.96355,0.12951,2.73547,0.98149,0.11524,2.16054,0.99526,0.10199,1.70952,1.0041,0.09079,1.35352,1.01166,0.08121,1.07079,1.01818,0.07511,0.84734,1.02439,0.0707,0.67072,1.02959,0.06887,0.53067,1.03501,0.06884,0.41976,1.04289,0.07228,0.33183,1.04909,0.07955,0.26261,1.05393,0.08942,0.20791,1.05886,0.09996,0.16452,1.06687,0.11057,0.13007,1.07809,0.12545,0.10309,1.09116,0.14408,0.08153,1.10676,0.16505,0.06443,1.12735,0.18926,0.05102,1.15758,0.21686,0.04042,1.19242,0.25725,0.03192,1.22331,0.30816,0.02528,1.24707,0.3539,0.01999,1.27918,0.38941,45,85
5,5,15829.126,0.39846,-0.00609,12516.703,0.40164,0.00664,9909.4424,0.41027,0.01948,7835.48,0.41762,0.02788,6217.2461,0.42536,0.03703,4905.291,0.43225,0.04369,3881.2737,0.44207,0.05225,3070.9827,0.45256,0.06006,2430.7778,0.46177,0.0664,1923.1537,0.47246,0.07289,1522.4358,0.48483,0.07873,1203.8446,0.49593,0.08304,952.86591,0.51083,0.09046,754.27557,0.52415,0.09719,596.71857,0.53906,0.10079,471.96338,0.55533,0.10643,373.20856,0.57272,0.11424,295.47278,0.58794,0.1179,233.87738,0.60617,0.12427,185.05922,0.62283,0.12913,146.35823,0.64551,0.13436,115.77804,0.66503,0.13989,91.6721,0.68527,0.14603,72.51701,0.71191,0.15385,57.36816,0.73255,0.16711,45.3629,0.75989,0.1724,35.93134,0.79143,0.16973,28.40909,0.82619,0.18019,22.48202,0.86272,0.17719,17.79613,0.89294,0.16478,14.06813,0.90804,0.17098,11.1448,0.96289,0.14256,8.81772,0.97046,0.16145,6.97545,0.97259,0.12027,5.5173,1.02169,0.07766,4.36941,1.0722,0.09583,3.45686,1.06407,0.13244,2.73547,1.01839,0.13263,2.16054,0.97888,0.07926,1.70952,0.99334,-0.00231,1.35352,1.06876,-0.06132,1.07079,1.17801,-0.0523,0.84734,1.26401,0.03823,0.67072,1.28097,0.16277,0.53067,1.18556,0.2997,0.41976,1.00283,0.33976,0.33183,0.81666,0.23255,0.26261,0.74668,-0.00081,0.20791,0.8584,-0.26579,0.16452,1.16426,-0.43104,0.13007,1.56863,-0.37465,0.10309,1.91301,-0.05299,0.08153,2.0265,0.45729,0.06443,1.87886,0.94076,0.05102,1.37056,1.30146,0.04042,0.70668,1.27203,0.03192,0.12335,0.75447,0.02528,0.05402,-0.16058,0.01999,0.73736,-1.07826,25,86
5,1,15829.126,0.27405,-0.01354,12516.703,0.27983,0.0005,9909.4424,0.28619,0.00972,7835.48,0.29355,0.02068,6217.2461,0.30012,0.02771,4905.291,0.30759,0.03556,3881.2737,0.31422,0.03947,3070.9827,0.32384,0.04658,2430.7778,0.3324,0.05036,1923.1537,0.34173,0.05514,1522.4358,0.3503,0.06109,1203.8446,0.36067,0.06411,952.86591,0.37186,0.06758,754.27557,0.38261,0.07158,596.71857,0.39277,0.07675,471.96338,0.40409,0.07837,373.20856,0.41673,0.08168,295.47278,0.42824,0.08707,233.87738,0.44186,0.09077,185.05922,0.45478,0.09477,146.35823,0.46829,0.09926,115.77804,0.48434,0.10496,91.6721,0.50213,0.11059,72.51701,0.51913,0.11376,57.36816,0.53973,0.12072,45.3629,0.56258,0.12335,35.93134,0.58573,0.12205,28.40909,0.61001,0.1203,22.48202,0.63276,0.11441,17.79613,0.65266,0.10586,14.06813,0.67067,0.09402,11.1448,0.68332,0.08428,8.81772,0.69529,0.0745,6.97545,0.70257,0.0644,5.5173,0.70961,0.05654,4.36941,0.71574,0.05007,3.45686,0.71904,0.04539,2.73547,0.72356,0.04214,2.16054,0.72663,0.03896,1.70952,0.73061,0.03763,1.35352,0.7331,0.03687,1.07079,0.73711,0.03729,0.84734,0.74017,0.03895,0.67072,0.74385,0.0414,0.53067,0.7482,0.04474,0.41976,0.7518,0.04989,0.33183,0.75537,0.05601,0.26261,0.76104,0.06258,0.20791,0.76777,0.07111,0.16452,0.77557,0.08201,0.13007,0.78356,0.09456,0.10309,0.79294,0.10839,0.08153,0.80705,0.12379,0.06443,0.82393,0.14505,0.05102,0.84282,0.17248,0.04042,0.85848,0.20256,0.03192,0.87663,0.23029,0.02528,0.90371,0.25876,0.01999,0.9386,0.29317,35,91
5,5,15829.126,0.44901,-2e-05,12516.703,0.45551,0.0125,9909.4424,0.46265,0.02329,7835.48,0.47107,0.03161,6217.2461,0.48004,0.04062,4905.291,0.48812,0.04957,3881.2737,0.49721,0.05523,3070.9827,0.50752,0.06167,2430.7778,0.51792,0.06634,1923.1537,0.52832,0.07261,1522.4358,0.54031,0.07863,1203.8446,0.55241,0.08416,952.86591,0.56512,0.08934,754.27557,0.57965,0.09569,596.71857,0.59382,0.10241,471.96338,0.60915,0.1083,373.20856,0.62563,0.11321,295.47278,0.64305,0.12084,233.87738,0.66215,0.12787,185.05922,0.68083,0.13269,146.35823,0.69927,0.13836,115.77804,0.72292,0.14481,91.6721,0.74133,0.15198,72.51701,0.76325,0.15826,57.36816,0.78714,0.16627,45.3629,0.81191,0.17491,35.93134,0.8322,0.18589,28.40909,0.86105,0.1936,22.48202,0.89021,0.20625,17.79613,0.92251,0.22368,14.06813,0.97405,0.23855,11.1448,1.0066,0.23805,8.81772,1.07062,0.24019,6.97545,1.10978,0.25136,5.5173,1.13779,0.22671,4.36941,1.18005,0.19098,3.45686,1.23977,0.16754,2.73547,1.28252,0.16971,2.16054,1.29335,0.17642,1.70952,1.27689,0.16663,1.35352,1.25565,0.13184,1.07079,1.25167,0.07623,0.84734,1.28094,0.02023,0.67072,1.33427,-0.01013,0.53067,1.40434,0.00344,0.41976,1.45028,0.06746,0.33183,1.44026,0.15633,0.26261,1.36743,0.22687,0.20791,1.25477,0.23811,0.16452,1.15244,0.17274,0.13007,1.11064,0.0489,0.10309,1.16729,-0.08393,0.08153,1.32046,-0.15912,0.06443,1.48912,-0.12811,0.05102,1.64954,0.02713,0.04042,1.68615,0.25332,0.03192,1.59214,0.43806,0.02528,1.43354,0.53182,0.01999,1.25157,0.53162,25,80
5,5,15829.126,0.37757,-0.01009,12516.703,0.38343,0.00448,9909.4424,0.39077,0.01793,7835.48,0.39943,0.02597,6217.2461,0.40645,0.03618,4905.291,0.41348,0.04348,3881.2737,0.42535,0.05226,3070.9827,0.43215,0.05889,2430.7778,0.44246,0.06618,1923.1537,0.45283,0.07216,1522.4358,0.46623,0.07856,1203.8446,0.47851,0.08329,952.86591,0.49115,0.09111,754.27557,0.50537,0.0963,596.71857,0.51997,0.10251,471.96338,0.53599,0.10904,373.20856,0.55272,0.11319,295.47278,0.56923,0.11954,233.87738,0.58674,0.12507,185.05922,0.60752,0.12903,146.35823,0.62703,0.13521,115.77804,0.64809,0.14078,91.6721,0.66848,0.14532,72.51701,0.692,0.15147,57.36816,0.71678,0.15724,45.3629,0.74461,0.16147,35.93134,0.77123,0.16489,28.40909,0.80072,0.16511,22.48202,0.8327,0.16357,17.79613,0.86162,0.1557,14.06813,0.88923,0.14762,11.1448,0.91468,0.13546,8.81772,0.93463,0.12225,6.97545,0.95129,0.10971,5.5173,0.96586,0.09786,4.36941,0.97554,0.08592,3.45686,0.98533,0.07607,2.73547,0.99376,0.06961,2.16054,1.00036,0.06412,1.70952,1.0065,0.05899,1.35352,1.01228,0.05605,1.07079,1.01737,0.05489,0.84734,1.02269,0.05435,0.67072,1.02708,0.05479,0.53067,1.03297,0.0556,0.41976,1.03847,0.06,0.33183,1.04381,0.0652,0.26261,1.04991,0.0711,0.20791,1.05693,0.07863,0.16452,1.0664,0.08944,0.13007,1.07547,0.10406,0.10309,1.08355,0.12094,0.08153,1.09343,0.13775,0.06443,1.10642,0.15808,0.05102,1.1261,0.18123,0.04042,1.14696,0.21131,0.03192,1.16941,0.24375,0.02528,1.19989,0.27644,0.01999,1.24381,0.31707,25,94
5,2,15829.126,0.40252,0.0025,12516.703,0.41102,0.01529,9909.4424,0.42011,0.02197,7835.48,0.42703,0.02926,6217.2461,0.43606,0.03478,4905.291,0.44355,0.0384,3881.2737,0.45093,0.04218,3070.9827,0.4594,0.04625,2430.7778,0.46754,0.05014,1923.1537,0.47456,0.05108,1522.4358,0.48265,0.05442,1203.8446,0.49201,0.05633,952.86591,0.50155,0.05953,754.27557,0.51,0.06251,596.71857,0.51865,0.06566,471.96338,0.53028,0.06619,373.20856,0.5375,0.07107,295.47278,0.54813,0.07534,233.87738,0.55888,0.07755,185.05922,0.57006,0.08134,146.35823,0.58148,0.08693,115.77804,0.59152,0.0929,91.6721,0.60423,0.1,72.51701,0.61754,0.10721,57.36816,0.63259,0.11565,45.3629,0.64882,0.12541,35.93134,0.66617,0.13648,28.40909,0.68742,0.14896,22.48202,0.71335,0.16228,17.79613,0.74351,0.17312,14.06813,0.77728,0.18179,11.1448,0.81459,0.18584,8.81772,0.85017,0.18148,6.97545,0.88438,0.17295,5.5173,0.91538,0.15993,4.36941,0.93997,0.14391,3.45686,0.96354,0.12793,2.73547,0.97977,0.11427,2.16054,0.99241,0.09982,1.70952,1.00164,0.08895,1.35352,1.00996,0.07945,1.07079,1.01597,0.07318,0.84734,1.02138,0.06808,0.67072,1.02737,0.06735,0.53067,1.03364,0.0679,0.41976,1.03851,0.0716,0.33183,1.04277,0.07799,0.26261,1.04802,0.0843,0.20791,1.0558,0.09221,0.16452,1.0651,0.10536,0.13007,1.07541,0.12198,0.10309,1.08646,0.13898,0.08153,1.10362,0.15845,0.06443,1.12644,0.18468,0.05102,1.15391,0.21865,0.04042,1.17576,0.25826,0.03192,1.1993,0.29284,0.02528,1.23237,0.32346,0.01999,1.27896,0.35776,45,85
